bus,plateNumber,route_id,request_id,user_id,request_created_at,route_departure_name,route_departure_id,route_arrival_name,route_arrival_id,request_accepted_at,request_etd,request_eta,route_atd,route_ata,passengers,request_departure_name,request_departure_id,request_arrival_name,request_arrival_id,status
1,IPT 7084,486,503,59,2024-05-01 08:31:18.706000,Kyprou,3,Plateia Vergoti,2,2024-05-01 08:31:17.857185,2024-05-01 08:42:36.000000,2024-05-01 08:47:31.000000,2024-05-01 08:59:53.322282,2024-05-01 09:08:45.909486,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
4,ITN 1930,484,505,86,2024-05-01 08:40:45.275000,DEI,8,Plateia Glyfadas,1,2024-05-01 08:40:45.632184,2024-05-01 08:48:19.000000,2024-05-01 08:56:00.000000,2024-05-01 08:47:08.240846,2024-05-01 08:57:59.640664,1,DEI,8,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,485,506,58,2024-05-01 08:58:57.879000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-01 08:58:58.132676,2024-05-01 08:58:57.000000,2024-05-01 09:01:29.000000,2024-05-01 08:59:42.357176,2024-05-01 09:01:19.822746,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
3,IPT 7081,487,507,57,2024-05-01 09:03:05.150000,Gymnasio,4,Plateia Glyfadas,1,2024-05-01 09:03:05.914812,2024-05-01 09:09:19.000000,2024-05-01 09:17:00.000000,2024-05-01 09:09:39.427767,2024-05-01 09:23:20.373766,1,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,490,508,27,2024-05-01 09:05:03.877000,Agios Tryfon,10,Plateia Karaiskaki,11,2024-05-01 09:05:03.646496,2024-05-01 09:14:59.000000,2024-05-01 09:19:20.000000,2024-05-01 09:18:27.022483,2024-05-01 09:24:50.052625,2,Agios Tryfon,10,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,489,510,59,2024-05-01 09:10:42.068000,Plateia Vergoti,2,Agia Triada,5,2024-05-01 09:10:41.231002,2024-05-01 09:10:42.000000,2024-05-01 09:19:54.000000,2024-05-01 09:14:03.758102,2024-05-01 09:29:21.986965,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
4,ITN 1930,488,511,47,2024-05-01 09:10:51.238000,Plateia Vergoti,2,Antheon,6,2024-05-01 09:10:51.181860,2024-05-01 09:10:51.000000,2024-05-01 09:16:54.000000,2024-05-01 09:11:07.572622,2024-05-01 09:17:43.424440,1,Plateia Vergoti,2,Antheon,6,COMPLETED
4,ITN 1930,491,512,58,2024-05-01 09:22:27.809000,Gymnasio,4,Agia Triada,5,2024-05-01 09:22:28.342522,2024-05-01 09:28:21.000000,2024-05-01 09:32:42.000000,2024-05-01 09:29:55.431115,2024-05-01 09:31:57.989280,1,Gymnasio,4,Agia Triada,5,COMPLETED
1,IPT 7084,492,513,59,2024-05-01 09:30:14.802000,Agia Triada,5,Kyprou,3,2024-05-01 09:30:13.959615,2024-05-01 09:30:14.000000,2024-05-01 09:41:26.000000,2024-05-01 09:30:30.150256,2024-05-01 09:38:23.291588,1,Agia Triada,5,Kyprou,3,COMPLETED
4,ITN 1930,495,514,27,2024-05-01 09:30:25.649000,Aigaiou,7,Plateia Karaiskaki,11,2024-05-01 09:30:25.456666,2024-05-01 09:37:14.000000,2024-05-01 09:45:29.000000,2024-05-01 09:35:42.008994,2024-05-01 09:43:51.382218,2,Aigaiou,7,Plateia Karaiskaki,11,COMPLETED
3,IPT 7081,496,516,57,2024-05-01 09:30:59.737000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-01 09:31:00.202967,2024-05-01 09:39:49.000000,2024-05-01 09:42:22.000000,2024-05-01 09:35:53.126239,2024-05-01 09:38:48.818102,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
2,IPO 7757,498,517,47,2024-05-01 09:31:07.891000,Antheon,6,DEI,8,2024-05-01 09:31:07.810925,2024-05-01 09:41:06.000000,2024-05-01 09:45:12.000000,2024-05-01 09:42:05.441548,2024-05-01 09:45:30.975082,1,Antheon,6,DEI,8,COMPLETED
3,IPT 7081,497,518,86,2024-05-01 09:32:34.714000,Plateia Vergoti,2,Aigaiou,7,2024-05-01 09:32:35.196561,2024-05-01 09:42:22.000000,2024-05-01 09:52:13.000000,2024-05-01 09:38:49.304725,2024-05-01 09:49:24.894383,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
4,ITN 1930,499,521,58,2024-05-01 09:40:10.270000,Plateia Karaiskaki,11,Plateia Glyfadas,1,2024-05-01 09:40:10.602317,2024-05-01 09:45:29.000000,2024-05-01 09:59:02.000000,2024-05-01 09:43:51.634282,2024-05-01 09:54:32.712177,1,Plateia Karaiskaki,11,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,501,522,27,2024-05-01 09:44:42.056000,Agios Tryfon,10,Kyprou,3,2024-05-01 09:44:41.816427,2024-05-01 09:58:03.000000,2024-05-01 10:09:16.000000,2024-05-01 10:00:30.856289,2024-05-01 10:16:34.504941,2,Agios Tryfon,10,Kyprou,3,COMPLETED
2,IPO 7757,502,523,23,2024-05-01 09:46:20.595000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-01 09:46:21.473105,2024-05-01 09:57:13.000000,2024-05-01 10:16:25.000000,2024-05-01 10:01:32.841289,2024-05-01 10:05:54.318309,1,Plateia Vergoti,2,DEI,8,COMPLETED
2,IPO 7757,503,523,23,2024-05-01 09:46:20.595000,Plateia Glyfadas,1,DEI,8,2024-05-01 09:46:21.473105,2024-05-01 09:57:13.000000,2024-05-01 10:16:25.000000,2024-05-01 10:05:54.748734,2024-05-01 10:12:57.895835,1,Plateia Vergoti,2,DEI,8,COMPLETED
1,IPT 7084,506,524,59,2024-05-01 09:46:33.452000,Kyprou,3,Plateia Vergoti,2,2024-05-01 09:46:32.635746,2024-05-01 10:09:16.000000,2024-05-01 10:14:14.000000,2024-05-01 10:16:35.011231,2024-05-01 10:31:10.177010,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
2,IPO 7757,502,525,57,2024-05-01 09:46:51.138000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-01 09:46:51.599101,2024-05-01 09:57:13.000000,2024-05-01 10:00:03.000000,2024-05-01 10:01:32.841289,2024-05-01 10:05:54.318309,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,500,527,86,2024-05-01 09:51:09.762000,Trochaia,9,Plateia Karaiskaki,11,2024-05-01 09:51:10.038566,2024-05-01 10:02:03.000000,2024-05-01 10:23:15.000000,2024-05-01 09:59:59.155115,2024-05-01 10:11:02.402918,1,Trochaia,9,Kyprou,3,COMPLETED
3,IPT 7081,504,527,86,2024-05-01 09:51:09.762000,Plateia Karaiskaki,11,Kyprou,3,2024-05-01 09:51:10.038566,2024-05-01 10:02:03.000000,2024-05-01 10:23:15.000000,2024-05-01 10:11:02.571451,2024-05-01 10:34:46.022123,1,Trochaia,9,Kyprou,3,COMPLETED
3,IPT 7081,504,528,58,2024-05-01 09:55:52.957000,Plateia Karaiskaki,11,Kyprou,3,2024-05-01 09:55:53.360403,2024-05-01 10:08:56.000000,2024-05-01 10:25:59.000000,2024-05-01 10:11:02.571451,2024-05-01 10:34:46.022123,1,Plateia Karaiskaki,11,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,509,528,58,2024-05-01 09:55:52.957000,Kyprou,3,Plateia Glyfadas,1,2024-05-01 09:55:53.360403,2024-05-01 10:08:56.000000,2024-05-01 10:25:59.000000,2024-05-01 10:34:46.298100,2024-05-01 10:48:28.941855,1,Plateia Karaiskaki,11,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,510,531,86,2024-05-01 10:35:35.260000,DEI,8,Plateia Glyfadas,1,2024-05-01 10:35:35.619697,2024-05-01 10:43:25.000000,2024-05-01 10:50:58.000000,2024-05-01 10:42:47.284478,2024-05-01 10:55:03.939573,1,DEI,8,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,513,537,59,2024-05-02 07:14:47.384000,Plateia Vergoti,2,Agia Triada,5,2024-05-02 07:14:46.518163,2024-05-02 07:14:47.000000,2024-05-02 07:23:59.000000,2024-05-02 07:18:51.098325,2024-05-02 07:32:03.131134,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
2,IPO 7757,512,538,86,2024-05-02 07:15:22.408000,Plateia Vergoti,2,Aigaiou,7,2024-05-02 07:15:22.685946,2024-05-02 07:15:22.000000,2024-05-02 07:25:13.000000,2024-05-02 07:16:14.722801,2024-05-02 07:30:26.622393,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
3,IPT 7081,514,539,27,2024-05-02 07:16:34.522000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-02 07:16:34.187314,2024-05-02 07:16:34.000000,2024-05-02 07:19:24.000000,2024-05-02 07:20:31.056125,2024-05-02 07:23:46.903297,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,515,540,48,2024-05-02 07:19:47.472000,Plateia Glyfadas,1,Plateia Karaiskaki,11,2024-05-02 07:19:48.073166,2024-05-02 07:19:47.000000,2024-05-02 07:32:03.000000,2024-05-02 07:25:44.528186,2024-05-02 07:40:04.621908,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,COMPLETED
3,IPT 7081,516,541,27,2024-05-02 07:27:19.962000,Plateia Vergoti,2,Kyprou,3,2024-05-02 07:27:19.622417,2024-05-02 07:29:52.000000,2024-05-02 07:44:00.000000,2024-05-02 07:31:49.492815,2024-05-02 07:42:08.390667,1,Plateia Vergoti,2,Kyprou,3,COMPLETED
1,IPT 7084,519,542,47,2024-05-02 07:32:47.005000,Plateia Vergoti,2,Antheon,6,2024-05-02 07:32:46.943905,2024-05-02 07:42:23.000000,2024-05-02 08:01:07.000000,2024-05-02 07:48:38.002409,2024-05-02 07:57:03.765417,1,Plateia Vergoti,2,Antheon,6,COMPLETED
2,IPO 7757,520,543,58,2024-05-02 07:33:08.126000,Plateia Glyfadas,1,Plateia Karaiskaki,11,2024-05-02 07:33:08.741804,2024-05-02 07:43:10.000000,2024-05-02 07:55:26.000000,2024-05-02 07:50:05.495767,2024-05-02 08:04:49.658683,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,COMPLETED
3,IPT 7081,518,544,59,2024-05-02 07:33:51.701000,Agia Triada,5,Kyprou,3,2024-05-02 07:33:50.858430,2024-05-02 07:53:33.000000,2024-05-02 08:00:00.000000,2024-05-02 07:48:22.277338,2024-05-02 07:57:27.639197,1,Agia Triada,5,Kyprou,3,COMPLETED
4,ITN 1930,524,545,48,2024-05-02 07:40:46.486000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-02 07:40:47.088454,2024-05-02 07:56:04.000000,2024-05-02 07:58:54.000000,2024-05-02 07:59:18.264241,2024-05-02 08:03:53.477159,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,535,549,25,2024-05-02 07:48:53.506000,Plateia Karaiskaki,11,Plateia Vergoti,2,2024-05-02 07:48:58.026462,2024-05-02 08:26:31.000000,2024-05-02 08:41:49.000000,2024-05-02 08:30:35.511912,2024-05-02 08:54:57.178233,1,Plateia Karaiskaki,11,Plateia Vergoti,2,COMPLETED
1,IPT 7084,523,551,86,2024-05-02 07:51:11.040000,Trochaia,9,Kyprou,3,2024-05-02 07:51:11.278316,2024-05-02 08:01:04.000000,2024-05-02 08:12:12.000000,2024-05-02 07:58:49.095409,2024-05-02 08:11:39.769169,1,Trochaia,9,Kyprou,3,COMPLETED
3,IPT 7081,526,552,57,2024-05-02 07:51:12.742000,Plateia Vergoti,2,Gymnasio,4,2024-05-02 07:51:13.214480,2024-05-02 08:05:16.000000,2024-05-02 08:14:23.000000,2024-05-02 08:07:47.235537,2024-05-02 08:23:07.661244,1,Plateia Vergoti,2,Gymnasio,4,COMPLETED
3,IPT 7081,525,554,27,2024-05-02 07:52:20.169000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-02 07:52:19.851318,2024-05-02 08:02:43.000000,2024-05-02 08:22:10.000000,2024-05-02 08:02:48.365708,2024-05-02 08:07:46.848977,1,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
3,IPT 7081,526,554,27,2024-05-02 07:52:20.169000,Plateia Vergoti,2,Gymnasio,4,2024-05-02 07:52:19.851318,2024-05-02 08:02:43.000000,2024-05-02 08:22:10.000000,2024-05-02 08:07:47.235537,2024-05-02 08:23:07.661244,1,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
3,IPT 7081,530,554,27,2024-05-02 07:52:20.169000,Gymnasio,4,Agios Tryfon,10,2024-05-02 07:52:19.851318,2024-05-02 08:02:43.000000,2024-05-02 08:22:10.000000,2024-05-02 08:23:07.945293,2024-05-02 08:30:29.511161,1,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
1,IPT 7084,527,555,59,2024-05-02 07:57:46.277000,Kyprou,3,Plateia Vergoti,2,2024-05-02 07:57:45.425724,2024-05-02 08:12:12.000000,2024-05-02 08:17:10.000000,2024-05-02 08:11:40.287897,2024-05-02 08:18:40.160470,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
2,IPO 7757,528,556,86,2024-05-02 08:12:18.705000,DEI,8,Plateia Glyfadas,1,2024-05-02 08:12:19.031516,2024-05-02 08:18:28.000000,2024-05-02 08:26:54.000000,2024-05-02 08:13:25.773915,2024-05-02 08:24:02.356857,1,DEI,8,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,529,557,47,2024-05-02 08:12:40.433000,Antheon,6,DEI,8,2024-05-02 08:12:40.355220,2024-05-02 08:17:22.000000,2024-05-02 08:21:25.000000,2024-05-02 08:21:34.943973,2024-05-02 08:23:33.634384,1,Antheon,6,DEI,8,COMPLETED
1,IPT 7084,533,559,60,2024-05-02 08:21:00.747000,Kyprou,3,Plateia Vergoti,2,2024-05-02 08:21:00.435693,2024-05-02 08:34:56.000000,2024-05-02 08:38:47.000000,2024-05-02 08:29:56.331914,2024-05-02 08:39:29.217592,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,537,560,59,2024-05-02 08:22:48.310000,Plateia Vergoti,2,Agia Triada,5,2024-05-02 08:22:47.482767,2024-05-02 08:38:47.000000,2024-05-02 08:47:50.000000,2024-05-02 08:39:29.724216,2024-05-02 08:52:59.995731,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
4,ITN 1930,536,561,86,2024-05-02 08:24:39.577000,Plateia Vergoti,2,Aigaiou,7,2024-05-02 08:24:39.840139,2024-05-02 08:33:55.000000,2024-05-02 08:43:44.000000,2024-05-02 08:33:14.472626,2024-05-02 08:44:52.708381,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
1,IPT 7084,533,562,48,2024-05-02 08:25:26.891000,Kyprou,3,Plateia Vergoti,2,2024-05-02 08:25:27.512322,2024-05-02 08:34:56.000000,2024-05-02 08:38:47.000000,2024-05-02 08:29:56.331914,2024-05-02 08:39:29.217592,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,543,565,57,2024-05-08 07:25:46.179000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-08 07:25:46.857521,2024-05-08 07:25:46.000000,2024-05-08 07:28:36.000000,2024-05-08 07:39:22.132787,2024-05-08 07:43:33.886832,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,541,566,86,2024-05-08 07:27:49.627000,Plateia Vergoti,2,Aigaiou,7,2024-05-08 07:27:50.023174,2024-05-08 07:27:49.000000,2024-05-08 07:37:40.000000,2024-05-08 07:36:35.377495,2024-05-08 07:45:49.574416,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
3,IPT 7081,542,567,23,2024-05-08 07:32:05.059000,Plateia Vergoti,2,DEI,8,2024-05-08 07:32:05.660171,2024-05-08 07:32:05.000000,2024-05-08 07:39:55.000000,2024-05-08 07:37:22.620873,2024-05-08 07:46:26.037886,1,Plateia Vergoti,2,DEI,8,COMPLETED
4,ITN 1930,544,568,59,2024-05-08 07:41:58.856000,Plateia Vergoti,2,Agia Triada,5,2024-05-08 07:41:58.736065,2024-05-08 07:41:58.000000,2024-05-08 07:51:11.000000,2024-05-08 07:45:31.354722,2024-05-08 07:56:20.228540,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
1,IPT 7084,546,569,27,2024-05-08 07:44:09.804000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-08 07:44:09.610533,2024-05-08 07:44:09.000000,2024-05-08 07:46:42.000000,2024-05-08 07:55:17.368397,2024-05-08 07:58:49.476020,3,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
3,IPT 7081,545,570,25,2024-05-08 07:46:51.633000,Plateia Glyfadas,1,Antheon,6,2024-05-08 07:46:51.801940,2024-05-08 07:54:24.000000,2024-05-08 07:59:04.000000,2024-05-08 07:52:21.217006,2024-05-08 07:59:55.255532,1,Plateia Glyfadas,1,Antheon,6,COMPLETED
2,IPO 7757,550,571,24,2024-05-08 07:49:22.480000,Plateia Vergoti,2,Antheon,6,2024-05-08 07:49:22.742367,2024-05-08 08:01:18.000000,2024-05-08 08:07:22.000000,2024-05-08 08:09:03.579571,2024-05-08 08:16:07.989433,2,Plateia Vergoti,2,Antheon,6,COMPLETED
4,ITN 1930,547,574,59,2024-05-08 07:56:49.827000,Agia Triada,5,Kyprou,3,2024-05-08 07:56:50.113811,2024-05-08 07:56:49.000000,2024-05-08 08:03:27.000000,2024-05-08 07:57:17.165517,2024-05-08 08:05:14.453949,1,Agia Triada,5,Kyprou,3,COMPLETED
1,IPT 7084,548,576,86,2024-05-08 07:58:51.222000,Trochaia,9,Kyprou,3,2024-05-08 07:58:51.944570,2024-05-08 08:04:31.000000,2024-05-08 08:15:40.000000,2024-05-08 08:07:43.134649,2024-05-08 08:21:01.354557,1,Trochaia,9,Kyprou,3,COMPLETED
3,IPT 7081,549,577,27,2024-05-08 08:01:01.300000,Gymnasio,4,Aigaiou,7,2024-05-08 08:01:01.192005,2024-05-08 08:06:50.000000,2024-05-08 08:10:29.000000,2024-05-08 08:07:45.995354,2024-05-08 08:16:04.519956,1,Gymnasio,4,Aigaiou,7,COMPLETED
4,ITN 1930,551,579,58,2024-05-08 08:05:20.548000,Gymnasio,4,Plateia Karaiskaki,11,2024-05-08 08:05:20.831940,2024-05-08 08:10:43.000000,2024-05-08 08:20:47.000000,2024-05-08 08:10:03.554063,2024-05-08 08:24:05.342732,1,Gymnasio,4,Plateia Karaiskaki,11,COMPLETED
2,IPO 7757,552,602,27,2024-05-08 08:16:19.052000,Plateia Vergoti,2,Agia Triada,5,2024-05-08 08:16:18.869940,2024-05-08 08:22:29.000000,2024-05-08 08:31:32.000000,2024-05-08 08:24:50.860638,2024-05-08 08:39:45.474328,2,Plateia Vergoti,2,Agia Triada,5,COMPLETED
3,IPT 7081,553,603,59,2024-05-08 08:16:56.911000,Kyprou,3,Plateia Vergoti,2,2024-05-08 08:16:56.782579,2024-05-08 08:26:40.000000,2024-05-08 08:31:35.000000,2024-05-08 08:25:49.328133,2024-05-08 08:33:17.731941,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,554,618,24,2024-05-08 08:21:13.096000,Antheon,6,Kyprou,3,2024-05-08 08:21:13.402721,2024-05-08 08:27:21.000000,2024-05-08 08:32:40.000000,2024-05-08 08:26:16.829659,2024-05-08 08:32:27.845152,2,Antheon,6,Kyprou,3,COMPLETED
4,ITN 1930,557,620,25,2024-05-08 08:28:09.471000,Agia Triada,5,Plateia Glyfadas,1,2024-05-08 08:28:09.622809,2024-05-08 08:36:34.000000,2024-05-08 08:44:21.000000,2024-05-08 08:39:36.486989,2024-05-08 08:52:17.215468,1,Agia Triada,5,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,559,623,57,2024-05-08 08:33:07.734000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-08 08:33:08.383457,2024-05-08 08:38:02.000000,2024-05-08 08:40:44.000000,2024-05-08 08:48:12.368789,2024-05-08 08:53:29.058544,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,558,626,86,2024-05-08 08:34:22.016000,DEI,8,Plateia Glyfadas,1,2024-05-08 08:34:22.652655,2024-05-08 08:34:22.000000,2024-05-08 08:42:02.000000,2024-05-08 08:42:47.597839,2024-05-08 08:51:16.778348,1,DEI,8,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,560,634,59,2024-05-08 08:40:30.411000,Plateia Vergoti,2,Agia Triada,5,2024-05-08 08:40:30.537986,2024-05-08 08:50:11.000000,2024-05-08 08:59:14.000000,2024-05-08 08:56:30.526613,2024-05-08 09:03:54.658763,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
1,IPT 7084,561,635,86,2024-05-08 08:53:47.664000,Plateia Vergoti,2,Aigaiou,7,2024-05-08 08:53:48.359098,2024-05-08 08:56:19.000000,2024-05-08 09:06:08.000000,2024-05-08 09:00:48.247676,2024-05-08 09:13:59.045139,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
2,IPO 7757,562,636,59,2024-05-08 09:06:40.461000,Agia Triada,5,Kyprou,3,2024-05-08 09:06:41.045478,2024-05-08 09:06:40.000000,2024-05-08 09:13:18.000000,2024-05-08 09:11:32.567439,2024-05-08 09:17:35.002325,1,Agia Triada,5,Kyprou,3,COMPLETED
4,ITN 1930,565,638,86,2024-05-08 09:14:21.812000,Trochaia,9,Kyprou,3,2024-05-08 09:14:22.106751,2024-05-08 09:20:19.000000,2024-05-08 09:31:28.000000,2024-05-08 09:20:17.557495,2024-05-08 09:29:35.570349,1,Trochaia,9,Kyprou,3,COMPLETED
1,IPT 7084,566,639,27,2024-05-08 09:16:05.820000,Agios Tryfon,10,Trochaia,9,2024-05-08 09:16:05.627244,2024-05-08 09:20:13.000000,2024-05-08 09:25:20.000000,2024-05-08 09:21:00.194066,2024-05-08 09:29:39.795890,1,Agios Tryfon,10,Trochaia,9,COMPLETED
2,IPO 7757,564,640,59,2024-05-08 09:17:46.675000,Kyprou,3,Plateia Vergoti,2,2024-05-08 09:17:46.572714,2024-05-08 09:17:46.000000,2024-05-08 09:22:44.000000,2024-05-08 09:18:34.676178,2024-05-08 09:25:10.940975,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
3,IPT 7081,567,641,47,2024-05-08 09:18:56.309000,Kyprou,3,Plateia Vergoti,2,2024-05-08 09:18:56.234501,2024-05-08 09:28:28.000000,2024-05-08 09:33:26.000000,2024-05-08 09:28:33.115727,2024-05-08 09:35:01.146853,2,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,568,642,27,2024-05-08 09:30:10.184000,Aigaiou,7,Trochaia,9,2024-05-08 09:30:09.989567,2024-05-08 09:36:59.000000,2024-05-08 09:42:59.000000,2024-05-08 09:35:36.764473,2024-05-08 09:43:18.744473,2,Aigaiou,7,Trochaia,9,COMPLETED
4,ITN 1930,572,643,25,2024-05-08 09:34:46.428000,Gymnasio,4,Plateia Vergoti,2,2024-05-08 09:34:46.617294,2024-05-08 09:40:10.000000,2024-05-08 09:50:24.000000,2024-05-08 09:39:53.490332,2024-05-08 09:52:45.897908,1,Gymnasio,4,Plateia Vergoti,2,COMPLETED
2,IPO 7757,573,644,86,2024-05-08 09:35:20.169000,DEI,8,Plateia Glyfadas,1,2024-05-08 09:35:20.535093,2024-05-08 09:43:10.000000,2024-05-08 09:50:43.000000,2024-05-08 09:44:48.365013,2024-05-08 09:52:38.923272,1,DEI,8,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,574,648,47,2024-05-08 09:41:17.774000,Kyprou,3,Plateia Vergoti,2,2024-05-08 09:41:17.709895,2024-05-08 09:41:17.000000,2024-05-08 09:46:15.000000,2024-05-08 09:48:49.504656,2024-05-08 09:56:52.270928,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,575,658,24,2024-05-08 09:43:18.570000,Kyprou,3,Plateia Vergoti,2,2024-05-08 09:43:18.860849,2024-05-08 09:54:27.000000,2024-05-08 09:59:24.000000,2024-05-08 09:53:43.683756,2024-05-08 10:01:11.440642,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
3,IPT 7081,576,661,47,2024-05-08 10:01:06.380000,Plateia Vergoti,2,Agios Tryfon,10,2024-05-08 10:01:06.299858,2024-05-08 10:01:06.000000,2024-05-08 10:11:01.000000,2024-05-08 10:05:19.737383,2024-05-08 10:16:25.830518,1,Plateia Vergoti,2,Agios Tryfon,10,COMPLETED
1,IPT 7084,578,662,24,2024-05-08 10:01:29.315000,Kyprou,3,Gymnasio,4,2024-05-08 10:01:29.729995,2024-05-08 10:08:50.000000,2024-05-08 10:14:15.000000,2024-05-08 10:10:39.709607,2024-05-08 10:14:22.665995,1,Kyprou,3,Gymnasio,4,COMPLETED
4,ITN 1930,577,663,25,2024-05-08 10:03:09.858000,Plateia Glyfadas,1,Antheon,6,2024-05-08 10:03:10.045062,2024-05-08 10:05:59.000000,2024-05-08 10:10:40.000000,2024-05-08 10:08:31.521819,2024-05-08 10:15:28.312243,1,Plateia Glyfadas,1,Antheon,6,COMPLETED
1,IPT 7084,579,685,24,2024-05-08 10:15:07.000000,Agia Triada,5,Antheon,6,2024-05-08 10:15:07.407974,2024-05-08 10:17:26.000000,2024-05-08 10:23:26.000000,2024-05-08 10:21:27.996884,2024-05-08 10:25:37.556237,1,Agia Triada,5,Antheon,6,COMPLETED
4,ITN 1930,580,686,86,2024-05-08 10:15:39.882000,Kyprou,3,Agios Tryfon,10,2024-05-08 10:15:41.124698,2024-05-08 10:21:00.000000,2024-05-08 10:31:33.000000,2024-05-08 10:23:55.638917,2024-05-08 10:32:31.575742,1,Kyprou,3,Agios Tryfon,10,COMPLETED
3,IPT 7081,581,688,25,2024-05-08 10:17:23.144000,Agia Triada,5,Plateia Glyfadas,1,2024-05-08 10:17:23.685265,2024-05-08 10:23:37.000000,2024-05-08 10:31:15.000000,2024-05-08 10:24:06.768114,2024-05-08 10:36:38.764512,1,Agia Triada,5,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,582,691,24,2024-05-08 10:26:15.158000,DEI,8,Plateia Karaiskaki,11,2024-05-08 10:26:15.566518,2024-05-08 10:30:21.000000,2024-05-08 10:36:19.000000,2024-05-08 10:29:19.483438,2024-05-08 10:35:21.915577,1,DEI,8,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,583,695,25,2024-05-08 10:37:46.691000,Gymnasio,4,Plateia Vergoti,2,2024-05-08 10:37:46.857600,2024-05-08 10:47:54.000000,2024-05-08 10:58:07.000000,2024-05-08 10:51:49.653868,2024-05-08 10:58:53.230686,1,Gymnasio,4,Plateia Vergoti,2,COMPLETED
1,IPT 7084,584,763,27,2024-05-13 07:01:34.222000,Plateia Glyfadas,1,Aigaiou,7,2024-05-13 07:01:33.872733,2024-05-13 07:09:47.000000,2024-05-13 07:18:11.000000,2024-05-13 07:15:00.531572,2024-05-13 07:27:39.361208,1,Plateia Glyfadas,1,Aigaiou,7,COMPLETED
1,IPT 7084,587,764,57,2024-05-13 07:06:35.155000,Plateia Karaiskaki,11,Gymnasio,4,2024-05-13 07:06:35.677477,2024-05-13 07:24:10.000000,2024-05-13 07:34:18.000000,2024-05-13 07:33:53.681372,2024-05-13 07:44:49.382257,1,Plateia Karaiskaki,11,Gymnasio,4,COMPLETED
2,IPO 7757,585,765,86,2024-05-13 07:19:50.852000,Plateia Glyfadas,1,Agios Tryfon,10,2024-05-13 07:19:51.325748,2024-05-13 07:19:50.000000,2024-05-13 07:29:07.000000,2024-05-13 07:21:45.354893,2024-05-13 07:30:22.038849,1,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
