bus,plateNumber,request_id,user_id,request_created_at,request_cancelled_at,request_etd,request_eta,passengers,request_departure_name,departure_id,request_arrival_name,request_arrival_id,status
3,IPT 7081,1179,661,2024-05-30 09:47:50.427000,2024-05-30 09:47:58.665203,2024-05-30 09:52:25.000000,2024-05-30 10:05:58.000000,1,Plateia Karaiskaki,11,Plateia Glyfadas,1,CANCELLED
2,IPO 7757,1181,588,2024-05-30 10:31:28.401000,2024-05-30 10:38:36.371813,2024-05-30 10:38:30.000000,2024-05-30 10:42:52.000000,1,Agios Tryfon,10,Plateia Karaiskaki,11,CANCELLED
4,ITN 1930,1182,661,2024-05-30 10:33:40.618000,2024-05-30 10:33:48.119246,2024-05-30 10:40:18.000000,2024-05-30 10:50:51.000000,1,Kyprou,3,Agios Tryfon,10,CANCELLED
4,ITN 1930,1183,661,2024-05-30 10:34:13.269000,2024-05-30 10:34:18.169219,2024-05-30 10:40:51.000000,2024-05-30 10:51:24.000000,1,Kyprou,3,Agios Tryfon,10,CANCELLED
4,ITN 1930,1184,661,2024-05-30 10:34:47.493000,2024-05-30 10:34:52.305194,2024-05-30 10:41:25.000000,2024-05-30 10:51:58.000000,1,Kyprou,3,Agios Tryfon,10,CANCELLED
1,IPT 7084,1185,661,2024-05-30 10:35:44.482000,2024-05-30 10:35:48.687329,2024-05-30 10:40:24.000000,2024-05-30 10:47:10.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1186,661,2024-05-30 10:36:36.152000,2024-05-30 10:36:39.953714,2024-05-30 10:41:04.000000,2024-05-30 10:47:49.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1187,661,2024-05-30 10:37:42.977000,2024-05-30 10:37:48.822662,2024-05-30 10:42:02.000000,2024-05-30 10:48:48.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
3,IPT 7081,1188,661,2024-05-30 10:38:37.298000,2024-05-30 10:38:40.769580,2024-05-30 10:38:37.000000,2024-05-30 10:45:22.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
3,IPT 7081,1190,148,2024-05-30 12:09:05.142000,2024-05-30 12:09:56.448095,2024-05-30 12:09:05.000000,2024-05-30 12:19:38.000000,2,Agios Tryfon,10,Plateia Glyfadas,1,CANCELLED
1,IPT 7084,1195,65,2024-05-31 09:06:32.911000,2024-05-31 09:06:44.926166,2024-05-31 09:06:32.000000,2024-05-31 09:12:30.000000,1,Plateia Glyfadas,1,Trochaia,9,CANCELLED
2,IPO 7757,1196,110,2024-05-31 09:09:00.230000,2024-05-31 09:09:07.275132,2024-05-31 09:09:00.000000,2024-05-31 09:13:34.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
2,IPO 7757,1197,110,2024-05-31 09:09:30.426000,2024-05-31 09:09:59.327225,2024-05-31 09:09:30.000000,2024-05-31 09:14:04.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
1,IPT 7084,1198,110,2024-05-31 09:10:18.253000,2024-05-31 09:10:28.620638,2024-05-31 09:10:18.000000,2024-05-31 09:14:52.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
1,IPT 7084,1199,110,2024-05-31 09:11:10.390000,2024-05-31 09:11:20.977070,2024-05-31 09:11:10.000000,2024-05-31 09:15:44.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
1,IPT 7084,1200,110,2024-05-31 09:11:34.854000,2024-05-31 09:11:50.253979,2024-05-31 09:11:34.000000,2024-05-31 09:16:08.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
1,IPT 7084,1201,110,2024-05-31 09:12:03.863000,2024-05-31 09:12:22.888929,2024-05-31 09:12:03.000000,2024-05-31 09:16:37.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
2,IPO 7757,1203,27,2024-05-31 10:14:12.614000,2024-05-31 10:14:15.528806,2024-05-31 10:14:12.000000,2024-05-31 10:16:45.000000,1,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
2,IPO 7757,1204,474,2024-05-31 10:24:53.001000,2024-05-31 10:40:50.961968,2024-05-31 10:24:53.000000,2024-05-31 10:32:31.000000,1,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
3,IPT 7081,1205,634,2024-05-31 12:09:52.825000,2024-05-31 12:31:55.437186,2024-05-31 12:09:52.000000,2024-05-31 12:17:32.000000,1,Plateia Glyfadas,1,Agia Triada,5,CANCELLED
2,IPO 7757,1206,27,2024-05-31 12:10:51.620000,2024-05-31 12:10:53.516378,2024-05-31 12:18:29.000000,2024-05-31 12:21:02.000000,1,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
3,IPT 7081,1207,27,2024-05-31 12:53:47.264000,2024-05-31 12:53:49.649002,2024-05-31 12:53:47.000000,2024-05-31 13:06:02.000000,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
2,IPO 7757,1209,675,2024-05-31 13:18:10.953000,2024-05-31 13:29:12.817202,2024-05-31 13:24:11.000000,2024-05-31 13:29:32.000000,2,Antheon,6,Kyprou,3,CANCELLED
3,IPT 7081,1211,27,2024-05-31 14:46:38.349000,2024-05-31 14:46:40.206386,2024-05-31 14:46:38.000000,2024-05-31 14:58:54.000000,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
1,IPT 7084,1212,357,2024-06-03 10:10:39.192000,2024-06-03 10:12:57.843111,2024-06-03 10:10:39.000000,2024-06-03 10:13:45.000000,2,Agios Tryfon,10,DEI,8,CANCELLED
1,IPT 7084,1213,357,2024-06-03 10:14:14.943000,2024-06-03 10:18:07.033046,2024-06-03 10:14:14.000000,2024-06-03 10:17:21.000000,2,Agios Tryfon,10,DEI,8,CANCELLED
1,IPT 7084,1214,357,2024-06-03 10:20:12.489000,2024-06-03 10:20:27.187348,2024-06-03 10:20:12.000000,2024-06-03 10:23:18.000000,2,Agios Tryfon,10,DEI,8,CANCELLED
2,IPO 7757,1215,357,2024-06-03 10:35:40.629000,2024-06-03 10:35:49.542890,2024-06-03 10:35:40.000000,2024-06-03 10:38:45.000000,2,DEI,8,Agios Tryfon,10,CANCELLED
4,ITN 1930,1217,67,2024-06-03 12:53:28.863000,2024-06-03 13:00:37.904249,2024-06-03 12:53:28.000000,2024-06-03 12:58:34.000000,2,Gymnasio,4,Kyprou,3,CANCELLED
3,IPT 7081,1219,692,2024-06-03 13:12:40.447000,2024-06-03 13:30:17.591917,2024-06-03 13:15:24.000000,2024-06-03 13:24:40.000000,1,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
1,IPT 7084,1221,685,2024-06-04 12:00:23.020000,2024-06-04 12:00:33.594333,2024-06-04 12:00:23.000000,2024-06-04 12:08:47.000000,1,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
2,IPO 7757,1222,685,2024-06-04 12:00:48.423000,2024-06-04 12:02:20.213814,2024-06-04 12:00:48.000000,2024-06-04 12:09:12.000000,1,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
3,IPT 7081,1223,634,2024-06-04 12:03:16.968000,2024-06-04 12:26:27.262880,2024-06-04 12:03:16.000000,2024-06-04 12:10:56.000000,1,Plateia Glyfadas,1,Agia Triada,5,CANCELLED
1,IPT 7084,1224,685,2024-06-04 12:04:49.601000,2024-06-04 12:13:26.868117,2024-06-04 12:12:03.000000,2024-06-04 12:20:27.000000,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
1,IPT 7084,1225,634,2024-06-04 12:26:36.206000,2024-06-04 12:28:45.590414,2024-06-04 12:26:36.000000,2024-06-04 12:34:16.000000,1,Plateia Glyfadas,1,Agia Triada,5,CANCELLED
1,IPT 7084,1226,634,2024-06-04 12:29:26.289000,2024-06-04 12:29:35.679509,2024-06-04 12:29:26.000000,2024-06-04 12:37:06.000000,1,Plateia Glyfadas,1,Agia Triada,5,CANCELLED
1,IPT 7084,1228,584,2024-06-04 12:51:09.093000,2024-06-04 13:03:42.592868,2024-06-04 12:51:09.000000,2024-06-04 13:00:25.000000,1,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
2,IPO 7757,1229,584,2024-06-04 13:04:12.371000,2024-06-04 13:04:21.177719,2024-06-04 13:04:12.000000,2024-06-04 13:13:28.000000,1,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
2,IPO 7757,1230,584,2024-06-04 13:04:50.307000,2024-06-04 13:12:09.433827,2024-06-04 13:08:54.000000,2024-06-04 13:18:10.000000,1,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
1,IPT 7084,1232,27,2024-06-04 13:37:44.976000,2024-06-04 13:37:47.199704,2024-06-04 13:37:44.000000,2024-06-04 13:43:42.000000,1,Plateia Glyfadas,1,Trochaia,9,CANCELLED
NULL,NULL,1233,634,2024-06-05 07:00:47.382000,2024-06-05 07:00:48.717494,NULL,NULL,1,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1234,634,2024-06-05 07:01:17.464000,2024-06-05 07:01:17.920277,NULL,NULL,1,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1235,634,2024-06-05 07:07:35.175000,2024-06-05 07:07:35.621565,NULL,NULL,1,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
1,IPT 7084,1236,684,2024-06-05 09:08:10.722000,2024-06-05 09:08:22.626175,2024-06-05 09:08:10.000000,2024-06-05 09:18:13.000000,3,Aigaiou,7,Plateia Glyfadas,1,CANCELLED
2,IPO 7757,1238,52,2024-06-05 09:37:29.773000,2024-06-05 09:37:42.500948,2024-06-05 09:37:29.000000,2024-06-05 09:42:03.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
2,IPO 7757,1239,52,2024-06-05 09:42:51.802000,2024-06-05 09:43:04.320193,2024-06-05 09:42:51.000000,2024-06-05 09:47:25.000000,1,Agios Tryfon,10,Aigaiou,7,CANCELLED
2,IPO 7757,1240,708,2024-06-05 09:53:22.940000,2024-06-05 09:57:20.754925,2024-06-05 09:53:22.000000,2024-06-05 09:59:37.000000,2,Agios Tryfon,10,Agia Triada,5,CANCELLED
2,IPO 7757,1241,708,2024-06-05 09:59:38.821000,2024-06-05 09:59:47.845245,2024-06-05 10:07:19.000000,2024-06-05 10:15:05.000000,2,Gymnasio,4,Agios Tryfon,10,CANCELLED
1,IPT 7084,1242,710,2024-06-05 10:03:01.811000,2024-06-05 10:12:21.814935,2024-06-05 10:03:01.000000,2024-06-05 10:15:17.000000,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
1,IPT 7084,1243,584,2024-06-05 13:01:52.315000,2024-06-05 13:09:37.782888,2024-06-05 13:09:27.000000,2024-06-05 13:20:00.000000,1,Kyprou,3,Agios Tryfon,10,CANCELLED
1,IPT 7084,1244,584,2024-06-05 13:10:11.013000,2024-06-05 13:10:00.804839,2024-06-05 13:13:06.000000,2024-06-05 13:23:38.000000,1,Kyprou,3,Agios Tryfon,10,CANCELLED
1,IPT 7084,1245,584,2024-06-05 13:10:39.278000,2024-06-05 13:10:25.298012,2024-06-05 13:13:34.000000,2024-06-05 13:24:07.000000,1,Kyprou,3,Agios Tryfon,10,CANCELLED
1,IPT 7084,1246,584,2024-06-05 13:12:51.114000,2024-06-05 13:12:38.699356,2024-06-05 13:17:31.000000,2024-06-05 13:24:16.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1247,584,2024-06-05 13:13:10.770000,2024-06-05 13:12:56.068028,2024-06-05 13:18:12.000000,2024-06-05 13:24:58.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1248,584,2024-06-05 13:13:48.718000,2024-06-05 13:13:36.559787,2024-06-05 13:18:47.000000,2024-06-05 13:25:33.000000,1,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1251,703,2024-06-05 14:32:11.587000,2024-06-05 14:40:58.362209,2024-06-05 14:32:11.000000,2024-06-05 14:41:28.000000,1,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
2,IPO 7757,1253,703,2024-06-05 14:55:13.309000,2024-06-05 14:55:32.602412,2024-06-05 15:02:09.000000,2024-06-05 15:08:54.000000,2,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1254,703,2024-06-05 14:58:59.781000,2024-06-05 15:07:38.484356,2024-06-05 15:10:51.000000,2024-06-05 15:17:36.000000,2,Antheon,6,Agios Tryfon,10,CANCELLED
1,IPT 7084,1255,684,2024-06-06 07:00:59.655000,2024-06-06 07:19:56.252271,2024-06-06 07:10:46.000000,2024-06-06 07:16:10.000000,2,Kyprou,3,Gymnasio,4,CANCELLED
1,IPT 7084,1256,649,2024-06-06 07:02:13.521000,2024-06-06 07:03:30.762718,2024-06-06 07:22:59.000000,2024-06-06 07:27:19.000000,1,Antheon,6,Plateia Glyfadas,1,CANCELLED
2,IPO 7757,1257,717,2024-06-06 07:16:20.391000,2024-06-06 07:21:04.352024,2024-06-06 07:16:20.000000,2024-06-06 07:21:44.000000,2,Kyprou,3,Gymnasio,4,CANCELLED
1,IPT 7084,1260,684,2024-06-06 08:00:11.231000,2024-06-06 08:07:22.563605,2024-06-06 08:00:11.000000,2024-06-06 08:03:50.000000,1,Gymnasio,4,Aigaiou,7,CANCELLED
2,IPO 7757,1262,649,2024-06-06 08:17:56.090000,2024-06-06 08:18:07.108661,2024-06-06 08:24:32.000000,2024-06-06 08:28:51.000000,1,Antheon,6,Plateia Glyfadas,1,CANCELLED
1,IPT 7084,1264,649,2024-06-06 09:05:24.208000,2024-06-06 09:14:57.891338,2024-06-06 09:11:51.000000,2024-06-06 09:16:12.000000,1,Antheon,6,Plateia Glyfadas,1,CANCELLED
2,IPO 7757,1266,32,2024-06-06 09:49:20.030000,2024-06-06 10:18:27.772324,2024-06-06 09:49:20.000000,2024-06-06 10:04:37.000000,1,Plateia Karaiskaki,11,Plateia Vergoti,2,CANCELLED
1,IPT 7084,1268,67,2024-06-06 10:12:18.954000,2024-06-06 10:16:19.066306,2024-06-06 10:15:01.000000,2024-06-06 10:30:44.000000,2,Kyprou,3,Gymnasio,4,CANCELLED
1,IPT 7084,1269,27,2024-06-06 10:13:02.100000,2024-06-06 10:13:04.914436,2024-06-06 10:17:44.000000,2024-06-06 10:25:20.000000,1,Plateia Glyfadas,1,Kyprou,3,CANCELLED
2,IPO 7757,1271,251,2024-06-06 10:51:26.376000,2024-06-06 10:57:19.153758,2024-06-06 10:51:26.000000,2024-06-06 10:57:57.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
2,IPO 7757,1272,251,2024-06-06 10:57:38.945000,2024-06-06 10:58:03.132262,2024-06-06 10:57:38.000000,2024-06-06 11:04:10.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
2,IPO 7757,1273,251,2024-06-06 10:58:26.556000,2024-06-06 10:58:41.448479,2024-06-06 10:58:26.000000,2024-06-06 11:04:57.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
2,IPO 7757,1274,719,2024-06-06 10:58:42.645000,2024-06-06 10:58:57.822630,2024-06-06 10:58:42.000000,2024-06-06 11:05:13.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
2,IPO 7757,1275,251,2024-06-06 10:59:05.088000,2024-06-06 10:59:10.728257,2024-06-06 10:59:05.000000,2024-06-06 11:05:36.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
2,IPO 7757,1276,251,2024-06-06 10:59:21.136000,2024-06-06 10:59:26.184369,2024-06-06 10:59:21.000000,2024-06-06 11:05:52.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
2,IPO 7757,1277,251,2024-06-06 10:59:58.538000,2024-06-06 11:00:05.411371,2024-06-06 10:59:58.000000,2024-06-06 11:06:29.000000,1,Plateia Glyfadas,1,DEI,8,CANCELLED
1,IPT 7084,1278,719,2024-06-06 12:22:39.765000,2024-06-06 12:22:46.374049,2024-06-06 12:22:39.000000,2024-06-06 12:27:45.000000,2,Gymnasio,4,Kyprou,3,CANCELLED
2,IPO 7757,1279,719,2024-06-06 12:22:57.093000,2024-06-06 12:25:15.176602,2024-06-06 12:22:57.000000,2024-06-06 12:28:03.000000,1,Gymnasio,4,Kyprou,3,CANCELLED
1,IPT 7084,1280,425,2024-06-06 12:24:00.653000,2024-06-06 12:32:06.685175,2024-06-06 12:35:49.000000,2024-06-06 12:45:05.000000,2,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
2,IPO 7757,1281,719,2024-06-06 12:26:50.894000,2024-06-06 12:31:39.263076,2024-06-06 12:26:50.000000,2024-06-06 12:31:57.000000,1,Gymnasio,4,Kyprou,3,CANCELLED
2,IPO 7757,1282,719,2024-06-06 12:31:49.495000,2024-06-06 12:32:10.730080,2024-06-06 12:42:53.000000,2024-06-06 12:47:59.000000,1,Gymnasio,4,Kyprou,3,CANCELLED
2,IPO 7757,1285,622,2024-06-06 12:40:11.331000,2024-06-06 12:40:32.411528,2024-06-06 12:40:11.000000,2024-06-06 12:43:57.000000,1,Antheon,6,Trochaia,9,CANCELLED
1,IPT 7084,1287,692,2024-06-06 12:54:07.205000,2024-06-06 12:54:41.552712,2024-06-06 13:12:04.000000,2024-06-06 13:21:20.000000,1,Plateia Glyfadas,1,Agios Tryfon,10,CANCELLED
2,IPO 7757,1288,692,2024-06-06 12:55:34.787000,2024-06-06 13:18:06.217201,2024-06-06 13:08:48.000000,2024-06-06 13:14:46.000000,1,Plateia Glyfadas,1,Trochaia,9,CANCELLED
1,IPT 7084,1289,717,2024-06-06 12:59:08.535000,2024-06-06 13:00:32.608102,2024-06-06 13:12:37.000000,2024-06-06 13:20:18.000000,5,Gymnasio,4,Plateia Glyfadas,1,CANCELLED
1,IPT 7084,1290,251,2024-06-06 13:03:51.115000,2024-06-06 13:03:57.256084,2024-06-06 13:06:57.000000,2024-06-06 13:15:06.000000,1,DEI,8,Kyprou,3,CANCELLED
1,IPT 7084,1292,251,2024-06-06 13:20:33.318000,2024-06-06 13:20:38.176228,2024-06-06 13:23:39.000000,2024-06-06 13:31:48.000000,1,DEI,8,Kyprou,3,CANCELLED
1,IPT 7084,1293,719,2024-06-06 13:24:16.523000,2024-06-06 13:25:13.370571,2024-06-06 13:27:22.000000,2024-06-06 13:35:32.000000,1,DEI,8,Kyprou,3,CANCELLED
1,IPT 7084,1294,719,2024-06-06 13:31:18.224000,2024-06-06 13:48:25.346412,2024-06-06 13:31:18.000000,2024-06-06 13:39:27.000000,1,DEI,8,Kyprou,3,CANCELLED
2,IPO 7757,1295,720,2024-06-06 13:31:45.789000,2024-06-06 13:31:57.475114,2024-06-06 13:38:38.000000,2024-06-06 13:52:11.000000,1,Plateia Karaiskaki,11,Plateia Glyfadas,1,CANCELLED
2,IPO 7757,1296,27,2024-06-06 14:23:53.553000,2024-06-06 14:23:55.875390,2024-06-06 14:23:53.000000,2024-06-06 14:31:33.000000,1,Plateia Glyfadas,1,Agia Triada,5,CANCELLED
2,IPO 7757,1297,721,2024-06-06 14:41:11.571000,2024-06-06 14:41:25.087897,2024-06-06 14:41:11.000000,2024-06-06 14:51:45.000000,2,Agios Tryfon,10,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1298,720,2024-06-07 07:35:40.031000,2024-06-07 07:35:42.640042,NULL,NULL,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
NULL,NULL,1299,720,2024-06-07 07:35:46.092000,2024-06-07 07:35:47.885308,NULL,NULL,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
NULL,NULL,1300,612,2024-06-07 07:54:42.702000,2024-06-07 07:54:43.563743,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1301,612,2024-06-07 07:54:48.035000,2024-06-07 07:54:48.795779,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1302,612,2024-06-07 07:54:48.563000,2024-06-07 07:54:49.318176,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1303,612,2024-06-07 07:54:49.020000,2024-06-07 07:54:49.780310,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1304,612,2024-06-07 07:54:49.495000,2024-06-07 07:54:50.250484,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1305,612,2024-06-07 07:54:49.955000,2024-06-07 07:54:50.712314,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1306,612,2024-06-07 07:55:00.531000,2024-06-07 07:55:01.292554,NULL,NULL,6,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1307,612,2024-06-07 07:55:38.522000,2024-06-07 07:55:39.271750,NULL,NULL,5,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1308,612,2024-06-07 07:55:42.352000,2024-06-07 07:55:43.106758,NULL,NULL,5,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1309,612,2024-06-07 07:55:45.089000,2024-06-07 07:55:45.853179,NULL,NULL,2,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1310,612,2024-06-07 07:55:47.846000,2024-06-07 07:55:48.603638,NULL,NULL,1,Agia Triada,5,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1311,723,2024-06-07 08:11:12.382000,2024-06-07 08:11:12.823176,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1312,723,2024-06-07 08:11:17.417000,2024-06-07 08:11:17.737548,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1313,723,2024-06-07 08:11:22.249000,2024-06-07 08:11:22.559403,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1314,723,2024-06-07 08:11:27.872000,2024-06-07 08:11:28.200447,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1315,723,2024-06-07 08:11:29.705000,2024-06-07 08:11:30.050012,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1316,723,2024-06-07 08:11:34.726000,2024-06-07 08:11:35.058452,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1317,723,2024-06-07 08:11:36.743000,2024-06-07 08:11:37.056364,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1318,723,2024-06-07 08:11:42.708000,2024-06-07 08:11:43.025795,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1319,723,2024-06-07 08:11:49.563000,2024-06-07 08:11:50.293082,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1320,723,2024-06-07 08:11:57.381000,2024-06-07 08:11:58.411735,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1321,723,2024-06-07 08:12:05.638000,2024-06-07 08:12:06.357137,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1322,723,2024-06-07 08:12:13.007000,2024-06-07 08:12:13.799958,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1323,723,2024-06-07 08:12:20.043000,2024-06-07 08:12:20.769809,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1324,723,2024-06-07 08:12:30.309000,2024-06-07 08:12:30.610996,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1325,723,2024-06-07 08:12:45.067000,2024-06-07 08:12:45.440383,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1326,723,2024-06-07 08:12:47.214000,2024-06-07 08:12:47.643345,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1327,723,2024-06-07 08:12:48.700000,2024-06-07 08:12:48.989222,NULL,NULL,2,Plateia Glyfadas,1,Plateia Vergoti,2,CANCELLED
NULL,NULL,1328,514,2024-06-07 08:22:33.493000,2024-06-07 08:22:34.009238,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1329,514,2024-06-07 08:22:38.057000,2024-06-07 08:22:38.385260,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1330,514,2024-06-07 08:22:49.739000,2024-06-07 08:22:50.113382,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1331,514,2024-06-07 08:22:57.114000,2024-06-07 08:22:57.472645,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1332,514,2024-06-07 08:23:00.216000,2024-06-07 08:23:00.550709,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1333,514,2024-06-07 08:23:05.203000,2024-06-07 08:23:05.555680,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1334,514,2024-06-07 08:23:09.384000,2024-06-07 08:23:09.724276,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1335,514,2024-06-07 08:23:11.252000,2024-06-07 08:23:11.593898,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1336,514,2024-06-07 08:23:18.528000,2024-06-07 08:23:18.896489,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1337,514,2024-06-07 08:23:20.130000,2024-06-07 08:23:20.474967,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1338,514,2024-06-07 08:23:21.380000,2024-06-07 08:23:21.721145,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1339,514,2024-06-07 08:23:22.330000,2024-06-07 08:23:22.682762,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1340,514,2024-06-07 08:23:22.998000,2024-06-07 08:23:23.322178,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1341,514,2024-06-07 08:23:25.218000,2024-06-07 08:23:25.530112,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1342,514,2024-06-07 08:23:29.137000,2024-06-07 08:23:29.493743,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1343,514,2024-06-07 08:23:31.155000,2024-06-07 08:23:31.473778,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1344,514,2024-06-07 08:23:44.763000,2024-06-07 08:23:45.145778,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1345,514,2024-06-07 08:23:51.607000,2024-06-07 08:23:51.963324,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1346,514,2024-06-07 08:23:59.662000,2024-06-07 08:24:00.038764,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1347,514,2024-06-07 08:24:03.565000,2024-06-07 08:24:03.914924,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1348,514,2024-06-07 08:24:32.823000,2024-06-07 08:24:33.318953,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
